Price,Number of rooms,Living Area,Terrace,Area of the terrace,Garden,Area of the garden,Surface area of the plot of land,Number of facades,zipcode
549000.0,6.0,423.0,True,50.0,True,3000.0,4659.0,4.0,4950
239000.0,5.0,134.0,False,0.0,False,0.0,148.0,3.0,4800
164000.0,2.0,101.0,True,24.0,False,0.0,97.0,3.0,4900
339000.0,3.0,180.0,False,0.0,True,145.0,203.0,2.0,2500
535000.0,6.0,338.0,False,0.0,False,0.0,1738.0,4.0,2400
190000.0,3.0,227.0,False,0.0,False,0.0,234.0,4.0,3583
358580.0,3.0,194.0,True,30.0,False,0.0,1.0,2.0,3540
150000.0,2.0,350.0,True,15.0,False,0.0,250.0,2.0,7500
370000.0,3.0,190.0,False,0.0,False,0.0,2882.0,4.0,1460
1450.0,7.0,380.0,True,50.0,True,1650.0,2187.0,4.0,1970
985000.0,5.0,265.0,True,15.0,True,420.0,792.0,4.0,1150
345000.0,3.0,157.0,False,0.0,False,0.0,1976.0,3.0,6791
990000.0,4.0,270.0,True,32.0,False,0.0,130.0,2.0,1040
990000.0,4.0,270.0,True,32.0,False,0.0,130.0,2.0,1200
1290.0,6.0,384.0,True,15.0,True,60.0,140.0,2.0,1200
165000.0,3.0,130.0,True,36.0,False,0.0,75.0,3.0,4480
225000.0,2.0,120.0,False,0.0,False,0.0,972.0,4.0,5070
129500.0,3.0,150.0,True,30.0,True,700.0,780.0,4.0,4570
1650.0,4.0,529.0,False,0.0,False,0.0,703.0,4.0,2650
199000.0,6.0,200.0,True,25.0,True,575.0,741.0,2.0,5060
195000.0,2.0,112.0,False,0.0,True,1360.0,1360.0,4.0,4357
365000.0,3.0,152.0,False,0.0,False,0.0,515.0,4.0,3401
475000.0,3.0,272.0,False,0.0,False,0.0,6484.0,4.0,5140
499000.0,4.0,285.0,False,0.0,False,0.0,446.0,2.0,3500
225000.0,4.0,128.0,True,24.0,True,82.0,193.0,2.0,4802
179000.0,3.0,127.0,False,0.0,False,0.0,164.0,2.0,6180
195000.0,3.0,186.0,False,0.0,False,0.0,310.0,2.0,6224
320000.0,5.0,200.0,True,48.0,True,900.0,1200.0,4.0,4520
240000.0,2.0,91.0,False,0.0,False,0.0,59.0,2.0,2500
595000.0,2.0,210.0,True,27.0,True,600.0,904.0,3.0,1970
430000.0,4.0,317.0,True,60.0,True,385.0,701.0,2.0,4420
620000.0,5.0,284.0,True,50.0,True,1315.0,1700.0,4.0,4877
325000.0,1.0,77.0,True,11.0,False,0.0,88.0,2.0,1000
314900.0,3.0,115.0,True,8.0,True,131.0,345.0,3.0,6890
365000.0,3.0,134.0,True,55.0,False,0.0,121.0,2.0,9050
149000.0,2.0,100.0,False,0.0,True,240.0,290.0,3.0,6060
249000.0,4.0,206.0,True,22.0,False,0.0,95.0,2.0,4000
189000.0,4.0,349.0,True,50.0,True,553.0,804.0,4.0,3740
468000.0,4.0,365.0,True,30.0,True,1120.0,1581.0,4.0,3350
85000.0,2.0,80.0,True,15.0,False,0.0,275.0,2.0,6010
209000.0,3.0,141.0,False,0.0,True,28.0,109.0,2.0,2060
1135.0,4.0,231.0,True,5.0,True,250.0,370.0,2.0,1160
259900.0,3.0,72.0,True,40.0,True,300.0,400.0,2.0,4100
585000.0,3.0,161.0,False,0.0,False,0.0,595.0,4.0,1770
640000.0,4.0,182.0,False,0.0,False,0.0,400.0,3.0,3191
347000.0,1.0,95.0,False,0.0,False,0.0,1064.0,4.0,2560
575000.0,7.0,266.0,True,45.0,True,1400.0,2049.0,4.0,4950
85000.0,2.0,77.0,False,0.0,True,39.0,75.0,2.0,4040
599000.0,4.0,260.0,True,37.0,True,821.0,1036.0,4.0,4802
370000.0,2.0,165.0,True,41.0,True,708.0,810.0,2.0,5310
189000.0,5.0,175.0,True,10.0,True,150.0,305.0,2.0,7700
460000.0,4.0,232.0,True,36.0,False,0.0,773.0,4.0,1820
340000.0,3.0,150.0,True,52.0,True,1000.0,1345.0,4.0,1350
59000.0,2.0,85.0,False,0.0,True,182.0,283.0,2.0,5660
110000.0,2.0,120.0,False,0.0,True,9.0,90.0,2.0,7860
460000.0,4.0,182.0,True,15.0,True,490.0,633.0,4.0,1420
130000.0,3.0,110.0,False,0.0,False,0.0,1163.0,3.0,4520
149000.0,4.0,190.0,True,45.0,True,400.0,488.0,3.0,6120
375000.0,4.0,192.0,True,110.0,True,1000.0,1298.0,4.0,4530
299000.0,3.0,110.0,True,8.0,False,0.0,335.0,2.0,5100
449000.0,3.0,130.0,False,0.0,True,466.0,466.0,3.0,3090
339000.0,2.0,109.0,True,10.0,True,150.0,157.0,2.0,1070
249000.0,5.0,168.0,False,0.0,False,0.0,512.0,3.0,5370
249000.0,5.0,168.0,False,0.0,False,0.0,512.0,3.0,5370
249000.0,5.0,168.0,False,0.0,False,0.0,320.0,3.0,5370
249000.0,5.0,168.0,False,0.0,False,0.0,320.0,3.0,5370
195000.0,4.0,135.0,True,32.0,True,116.0,212.0,2.0,7080
355000.0,4.0,230.0,True,15.0,True,600.0,700.0,3.0,6001
3150.0,7.0,600.0,True,2.0,False,0.0,1390.0,4.0,1150
245000.0,3.0,150.0,False,0.0,False,0.0,1500.0,3.0,6120
720000.0,7.0,600.0,True,70.0,True,1203.0,1203.0,4.0,5170
590000.0,3.0,229.0,False,0.0,True,3253.0,3721.0,4.0,5530
240000.0,4.0,165.0,False,0.0,False,0.0,470.0,4.0,7910
465000.0,4.0,239.0,False,0.0,True,105.0,209.0,2.0,2640
239000.0,2.0,252.0,True,22.0,True,140.0,213.0,2.0,5100
1149.0,5.0,300.0,False,0.0,False,0.0,651.0,4.0,3001
289000.0,4.0,150.0,True,50.0,True,951.0,1036.0,4.0,4500
215000.0,3.0,156.0,False,0.0,True,70.0,204.0,2.0,4432
140000.0,2.0,102.0,True,25.0,True,498.0,560.0,3.0,7100
400000.0,3.0,610.0,True,50.0,False,0.0,518.0,2.0,1790
495000.0,2.0,92.0,True,10.0,True,100.0,239.0,3.0,1150
125000.0,1.0,60.0,True,20.0,True,225.0,340.0,4.0,4040
149000.0,4.0,190.0,True,45.0,True,400.0,488.0,3.0,6120
190000.0,3.0,125.0,True,20.0,True,55.0,146.0,4.0,4100
850000.0,8.0,430.0,True,30.0,True,1345.0,2812.0,4.0,4250
230000.0,4.0,160.0,False,0.0,True,130.0,321.0,3.0,4540
165000.0,3.0,147.0,False,0.0,True,125.0,318.0,2.0,7387
299000.0,3.0,305.0,True,60.0,True,834.0,984.0,3.0,3770
435000.0,3.0,171.0,True,144.0,False,0.0,897.0,4.0,3040
290000.0,3.0,180.0,False,0.0,False,0.0,1344.0,4.0,7034
89999.0,2.0,120.0,True,22.0,False,0.0,80.0,2.0,6200
139999.0,3.0,127.0,True,30.0,True,100.0,220.0,2.0,5060
99000.0,3.0,95.0,True,7.0,True,200.0,269.0,3.0,7080
90000.0,2.0,150.0,False,0.0,False,0.0,686.0,3.0,5651
255000.0,4.0,155.0,True,15.0,True,1192.0,1192.0,4.0,6900
155000.0,5.0,320.0,False,0.0,True,300.0,470.0,3.0,6810
195000.0,6.0,343.0,False,0.0,True,250.0,385.0,3.0,4180
420000.0,6.0,300.0,True,130.0,True,650.0,1320.0,4.0,6941
175000.0,2.0,120.0,True,20.0,True,250.0,335.0,3.0,4577
169000.0,2.0,95.0,False,0.0,False,0.0,650.0,2.0,6530
579000.0,3.0,242.0,True,30.0,True,1300.0,1774.0,4.0,9140
279000.0,3.0,150.0,False,0.0,False,0.0,3028.0,3.0,3740
375000.0,3.0,150.0,False,0.0,True,3985.0,4130.0,4.0,3945
269000.0,2.0,129.0,False,0.0,True,45.0,125.0,2.0,2845
295000.0,4.0,150.0,True,30.0,True,45.0,145.0,2.0,2850
319000.0,3.0,155.0,True,40.0,True,691.0,691.0,4.0,6997
185000.0,2.0,106.0,True,25.0,False,0.0,69.0,3.0,5590
290000.0,3.0,175.0,True,30.0,True,1100.0,1100.0,4.0,7050
299000.0,3.0,137.0,True,30.0,True,203.0,370.0,3.0,4100
125000.0,4.0,218.0,True,18.0,False,0.0,140.0,2.0,7100
195000.0,3.0,140.0,True,20.0,True,650.0,800.0,4.0,5660
185000.0,3.0,150.0,False,0.0,False,0.0,448.0,4.0,8860
1850.0,6.0,542.0,False,0.0,False,0.0,1552.0,4.0,2610
185000.0,3.0,220.0,True,20.0,True,258.0,520.0,4.0,5060
190000.0,2.0,147.0,False,0.0,False,0.0,430.0,3.0,5060
749000.0,4.0,380.0,False,0.0,True,155.0,787.0,2.0,2950
179000.0,3.0,190.0,False,0.0,False,0.0,611.0,3.0,5630
395000.0,6.0,245.0,False,0.0,False,0.0,450.0,4.0,3620
349000.0,2.0,104.0,False,0.0,True,928.0,942.0,3.0,3020
675000.0,3.0,240.0,True,45.0,True,350.0,1100.0,3.0,1840
250000.0,2.0,160.0,True,64.0,True,160.0,450.0,4.0,3700
139000.0,3.0,85.0,False,0.0,False,0.0,45.0,2.0,4000
299000.0,2.0,108.0,True,13.0,False,0.0,110.0,2.0,1840
499000.0,6.0,178.0,True,50.0,True,950.0,1145.0,4.0,6890
259000.0,2.0,126.0,True,45.0,True,90.0,200.0,3.0,4100
239900.0,3.0,170.0,True,74.0,True,65.0,170.0,2.0,4101
475000.0,3.0,201.0,True,28.0,False,0.0,425.0,3.0,3012
389000.0,3.0,170.0,False,0.0,False,0.0,469.0,3.0,3290
329000.0,3.0,129.0,True,14.0,True,509.0,608.0,3.0,6900
860000.0,5.0,478.0,True,90.0,True,1200.0,1579.0,4.0,4950
249000.0,3.0,186.0,True,80.0,True,127.0,630.0,3.0,4040
274000.0,3.0,115.0,True,80.0,True,391.0,506.0,3.0,4834
239000.0,2.0,77.0,True,9.0,True,846.0,924.0,4.0,4190
1290.0,6.0,384.0,True,15.0,True,60.0,140.0,2.0,1040
239000.0,3.0,125.0,True,21.0,True,126.0,167.0,2.0,4820
175000.0,3.0,92.0,False,0.0,True,400.0,482.0,3.0,7140
165000.0,2.0,110.0,True,10.0,True,60.0,141.0,3.0,4040
195000.0,3.0,145.0,False,0.0,True,175.0,296.0,3.0,4430
185000.0,4.0,152.0,False,0.0,False,0.0,105.0,2.0,4800
229000.0,3.0,175.0,True,12.0,True,200.0,407.0,3.0,3300
350000.0,4.0,150.0,False,0.0,False,0.0,4000.0,4.0,5580
129000.0,3.0,95.0,False,0.0,False,0.0,38.0,2.0,9500
129000.0,4.0,115.0,False,0.0,False,0.0,191.0,2.0,6010
299000.0,3.0,217.0,False,0.0,False,0.0,585.0,3.0,8210
375000.0,3.0,200.0,True,30.0,False,0.0,261.0,2.0,1400
224000.0,3.0,141.0,True,15.0,False,0.0,294.0,3.0,4280
185000.0,3.0,200.0,True,80.0,True,120.0,432.0,3.0,7370
1650.0,5.0,273.0,True,35.0,False,0.0,858.0,4.0,1150
320000.0,3.0,258.0,False,0.0,False,0.0,1047.0,4.0,3550
230000.0,4.0,200.0,True,62.0,True,85.0,386.0,3.0,6181
380000.0,3.0,112.0,False,0.0,True,39.0,209.0,2.0,3020
217000.0,2.0,108.0,False,0.0,False,0.0,1699.0,3.0,2490
349000.0,2.0,117.0,False,0.0,True,406.0,623.0,3.0,2630
385000.0,4.0,240.0,True,30.0,True,800.0,928.0,4.0,4280
455479.0,3.0,200.0,False,0.0,False,0.0,267.0,3.0,2560
209000.0,3.0,179.0,False,0.0,False,0.0,452.0,3.0,2560
920000.0,4.0,360.0,True,20.0,False,0.0,2025.0,4.0,1330
795000.0,5.0,214.0,True,45.0,True,223.0,414.0,3.0,1150
795000.0,5.0,214.0,True,45.0,True,223.0,414.0,3.0,1150
169000.0,4.0,110.0,True,20.0,False,0.0,100.0,2.0,4020
409000.0,4.0,198.0,True,40.0,True,400.0,616.0,3.0,1770
425000.0,4.0,194.0,True,43.0,True,1047.0,1147.0,4.0,4610
209000.0,2.0,140.0,True,57.0,True,1114.0,1250.0,3.0,6600
279000.0,4.0,182.0,False,0.0,True,50.0,150.0,3.0,1981
85000.0,3.0,137.0,True,6.0,False,0.0,83.0,2.0,4860
193000.0,3.0,139.0,True,25.0,True,150.0,255.0,2.0,7700
365000.0,3.0,134.0,True,55.0,False,0.0,121.0,2.0,9050
870000.0,6.0,155.0,False,0.0,False,0.0,42.0,2.0,5000
395000.0,8.0,155.0,True,164.0,False,0.0,160.0,2.0,5000
265000.0,3.0,132.0,True,35.0,True,2427.0,2530.0,4.0,6061
299000.0,4.0,185.0,True,35.0,True,155.0,316.0,3.0,7850
450000.0,3.0,131.0,False,0.0,True,77.0,175.0,2.0,1180
349000.0,5.0,250.0,True,20.0,True,250.0,370.0,3.0,6010
180000.0,7.0,301.0,True,36.0,True,220.0,500.0,3.0,7300
150000.0,2.0,110.0,True,42.0,True,220.0,387.0,2.0,7971
250000.0,4.0,120.0,True,8.0,True,50.0,152.0,2.0,1430
130000.0,2.0,110.0,True,36.0,True,50.0,145.0,2.0,7340
115000.0,2.0,85.0,True,24.0,True,82.0,200.0,2.0,7300
155000.0,4.0,130.0,True,20.0,True,35.0,180.0,2.0,7340
319000.0,3.0,183.0,False,0.0,False,0.0,520.0,3.0,3832
229000.0,3.0,115.0,False,0.0,True,447.0,780.0,3.0,3130
475000.0,4.0,240.0,True,20.0,False,0.0,2041.0,4.0,1474
299000.0,3.0,274.0,True,18.0,True,484.0,600.0,3.0,3700
127500.0,2.0,120.0,True,30.0,False,0.0,100.0,2.0,6200
649000.0,5.0,284.0,False,0.0,False,0.0,984.0,4.0,3570
160000.0,2.0,110.0,True,5.0,True,40.0,150.0,3.0,4030
269000.0,3.0,197.0,True,18.0,True,134.0,460.0,4.0,3300
159000.0,3.0,78.0,True,31.0,True,180.0,485.0,2.0,4032
950000.0,8.0,420.0,False,0.0,True,2300.0,2300.0,4.0,6470
425000.0,4.0,264.0,True,30.0,False,0.0,1088.0,4.0,3130
800000.0,5.0,350.0,True,40.0,True,1139.0,1289.0,4.0,1300
420000.0,4.0,350.0,False,0.0,True,2900.0,3200.0,4.0,7333
975000.0,5.0,700.0,True,100.0,False,0.0,3600.0,4.0,3870
395000.0,4.0,130.0,False,0.0,True,40.0,87.0,2.0,9050
495000.0,2.0,209.0,True,50.0,False,0.0,105.0,2.0,3500
189000.0,4.0,149.0,False,0.0,False,0.0,1650.0,3.0,7390
239000.0,4.0,168.0,False,0.0,True,175.0,250.0,2.0,4101
399000.0,3.0,163.0,True,80.0,True,460.0,890.0,3.0,9185
159500.0,4.0,135.0,False,0.0,False,0.0,125.0,2.0,4100
875000.0,6.0,305.0,True,40.0,True,633.0,810.0,4.0,3080
58000.0,2.0,42.0,True,16.0,True,555.0,555.0,4.0,5542
275000.0,4.0,223.0,True,29.0,True,324.0,1700.0,2.0,7120
190000.0,4.0,118.0,True,14.0,True,25.0,117.0,2.0,5500
285000.0,3.0,120.0,True,10.0,True,330.0,620.0,4.0,5060
280000.0,3.0,178.0,True,50.0,True,600.0,680.0,2.0,1790
120000.0,2.0,81.0,True,27.0,True,60.0,150.0,2.0,4020
189000.0,3.0,134.0,True,15.0,True,105.0,220.0,2.0,7730
335000.0,4.0,119.0,False,0.0,False,0.0,70.0,3.0,9050
395000.0,4.0,134.0,True,40.0,False,0.0,590.0,4.0,4600
399000.0,6.0,249.0,True,42.0,True,100.0,250.0,2.0,4420
299000.0,8.0,458.0,True,50.0,True,1700.0,2341.0,4.0,6850
639000.0,4.0,211.0,True,47.0,True,210.0,447.0,3.0,2160
205000.0,3.0,155.0,False,0.0,True,615.0,785.0,4.0,4460
3695.0,4.0,478.0,False,0.0,False,0.0,8000.0,4.0,1380
490000.0,3.0,177.0,True,45.0,True,843.0,1080.0,4.0,3360
259000.0,4.0,160.0,True,36.0,True,48.0,351.0,4.0,2560
595000.0,2.0,400.0,True,30.0,False,0.0,400.0,2.0,1800
165000.0,2.0,115.0,True,7.0,False,0.0,170.0,2.0,7301
420000.0,4.0,207.0,False,0.0,False,0.0,1011.0,4.0,4557
415000.0,5.0,344.0,False,0.0,False,0.0,931.0,4.0,3621
169000.0,2.0,85.0,True,12.0,True,50.0,99.0,2.0,4802
460000.0,3.0,175.0,False,0.0,False,0.0,693.0,4.0,1730
450000.0,3.0,185.0,True,10.0,True,610.0,610.0,3.0,1310
309000.0,4.0,200.0,False,0.0,True,2266.0,2266.0,4.0,5530
489000.0,4.0,120.0,False,0.0,False,0.0,988.0,4.0,1652
309000.0,3.0,176.0,False,0.0,True,1690.0,1825.0,3.0,3300
158000.0,3.0,136.0,True,26.0,False,0.0,274.0,3.0,5070
169000.0,2.0,90.0,False,0.0,False,0.0,60.0,2.0,4100
460000.0,4.0,149.0,True,108.0,True,873.0,1022.0,4.0,1357
295000.0,3.0,170.0,False,0.0,False,0.0,1278.0,4.0,6900
299000.0,3.0,113.0,True,9.0,True,361.0,431.0,4.0,4800
199000.0,3.0,143.0,False,0.0,False,0.0,330.0,2.0,6180
549000.0,3.0,227.0,True,20.0,True,1700.0,1918.0,4.0,6980
475000.0,6.0,370.0,True,30.0,True,11690.0,11690.0,4.0,5170
349000.0,5.0,250.0,True,20.0,True,250.0,370.0,3.0,6000
300000.0,5.0,255.0,True,50.0,False,0.0,281.0,2.0,1400
75000.0,2.0,95.0,False,0.0,True,38.0,120.0,2.0,6001
625000.0,5.0,213.0,True,50.0,True,400.0,1019.0,4.0,2960
795000.0,4.0,200.0,True,40.0,False,0.0,2460.0,4.0,1380
219000.0,2.0,93.0,False,0.0,True,26.0,86.0,2.0,4420
699000.0,3.0,614.0,True,335.0,True,335.0,1111.0,2.0,8580
1095.0,4.0,204.0,True,50.0,True,845.0,845.0,4.0,3080
185000.0,3.0,106.0,True,35.0,True,330.0,442.0,3.0,4460
720000.0,5.0,300.0,True,54.0,True,250.0,380.0,3.0,1650
300000.0,3.0,225.0,True,57.0,False,0.0,167.0,2.0,1400
649000.0,4.0,230.0,False,0.0,False,0.0,80.0,2.0,1190
750000.0,4.0,215.0,False,0.0,True,884.0,1066.0,4.0,2328
240000.0,3.0,115.0,True,15.0,True,250.0,350.0,3.0,7740
242000.0,4.0,153.0,False,0.0,True,84.0,175.0,2.0,2600
345000.0,4.0,132.0,False,0.0,True,150.0,259.0,3.0,2845
219000.0,2.0,110.0,False,0.0,True,40.0,100.0,3.0,9041
573000.0,4.0,208.0,True,12.0,True,120.0,236.0,2.0,3010
285000.0,3.0,165.0,True,74.0,True,300.0,645.0,4.0,7300
249900.0,3.0,165.0,True,74.0,True,300.0,645.0,4.0,7300
280000.0,6.0,240.0,True,10.0,False,0.0,80.0,2.0,5002
499000.0,8.0,293.0,False,0.0,True,237.0,435.0,2.0,2660
259000.0,2.0,95.0,False,0.0,False,0.0,65.0,2.0,2600
539000.0,3.0,185.0,True,15.0,True,65.0,189.0,2.0,2650
449000.0,3.0,167.0,True,40.0,True,140.0,241.0,2.0,2630
1275.0,4.0,352.0,True,30.0,True,90.0,205.0,2.0,2600
649000.0,5.0,345.0,False,0.0,False,0.0,153.0,2.0,2000
365000.0,4.0,296.0,False,0.0,False,0.0,1638.0,3.0,7110
347500.0,3.0,155.0,False,0.0,False,0.0,825.0,4.0,4671
347500.0,3.0,155.0,False,0.0,False,0.0,825.0,4.0,4670
314000.0,2.0,150.0,False,0.0,True,260.0,366.0,2.0,2070
565000.0,4.0,207.0,False,0.0,True,59.0,128.0,3.0,2610
375000.0,3.0,269.0,False,0.0,True,25.0,187.0,2.0,2170
566000.0,4.0,298.0,False,0.0,True,16.0,250.0,3.0,2100
375000.0,4.0,200.0,True,72.0,True,86.0,260.0,2.0,2100
1495.0,7.0,684.0,True,39.0,False,0.0,290.0,2.0,2170
449000.0,4.0,222.0,False,0.0,True,160.0,361.0,3.0,2160
385000.0,3.0,160.0,True,10.0,False,0.0,95.0,2.0,2170
270000.0,2.0,156.0,False,0.0,True,52.0,150.0,2.0,2100
265000.0,3.0,156.0,False,0.0,True,55.0,150.0,2.0,2070
339000.0,5.0,170.0,False,0.0,True,150.0,240.0,2.0,2170
399000.0,5.0,338.0,False,0.0,True,85.0,215.0,2.0,2170
499000.0,3.0,165.0,False,0.0,True,261.0,409.0,3.0,2160
525000.0,4.0,312.0,False,0.0,True,52.0,300.0,2.0,2100
259000.0,3.0,134.0,False,0.0,True,24.0,125.0,2.0,2100
349000.0,4.0,165.0,False,0.0,True,34.0,140.0,2.0,2100
437000.0,5.0,179.0,True,53.0,True,339.0,1056.0,4.0,4821
585000.0,4.0,270.0,True,75.0,True,550.0,1011.0,3.0,4000
299500.0,3.0,158.0,False,0.0,True,247.0,315.0,2.0,2940
549000.0,5.0,447.0,False,0.0,True,515.0,1376.0,2.0,3806
599900.0,4.0,250.0,True,35.0,True,800.0,1300.0,4.0,4140
529000.0,5.0,321.0,False,0.0,True,269.0,403.0,4.0,3920
115000.0,1.0,60.0,False,0.0,False,0.0,30.0,3.0,1480
3250.0,5.0,577.0,True,396.0,True,8500.0,10431.0,4.0,2930
295000.0,3.0,151.0,True,21.0,True,1300.0,1375.0,4.0,6840
725000.0,5.0,455.0,False,0.0,True,1250.0,2399.0,4.0,2275
1275.0,4.0,352.0,True,30.0,True,90.0,205.0,2.0,2600
295000.0,6.0,240.0,True,25.0,False,0.0,170.0,2.0,1480
1275.0,4.0,352.0,True,30.0,True,90.0,205.0,2.0,2600
519000.0,4.0,216.0,False,0.0,True,136.0,280.0,2.0,2830
295000.0,3.0,140.0,False,0.0,False,0.0,300.0,3.0,5640
80000.0,3.0,85.0,False,0.0,True,45.0,118.0,2.0,7170
215000.0,3.0,160.0,False,0.0,False,0.0,58.0,2.0,2060
320000.0,5.0,147.0,False,0.0,False,0.0,45.0,2.0,2140
250000.0,4.0,236.0,False,0.0,True,14.0,107.0,2.0,2018
1287.0,7.0,360.0,True,19.0,True,10.0,110.0,2.0,2060
1000.0,3.0,250.0,False,0.0,False,0.0,80.0,2.0,4000
549000.0,4.0,231.0,True,2.0,True,35.0,203.0,2.0,2600
189999.0,2.0,197.0,False,0.0,True,180.0,370.0,3.0,6183
450000.0,4.0,245.0,True,35.0,True,212.0,323.0,2.0,2500
369000.0,3.0,165.0,True,10.0,True,809.0,1068.0,4.0,2520
349000.0,3.0,134.0,True,10.0,True,76.0,150.0,2.0,2500
279000.0,2.0,114.0,False,0.0,True,74.0,145.0,2.0,2500
195000.0,3.0,120.0,True,12.0,False,0.0,123.0,3.0,6150
275000.0,3.0,180.0,False,0.0,True,155.0,435.0,3.0,2300
425000.0,3.0,176.0,True,40.0,True,500.0,735.0,4.0,1400
285000.0,3.0,159.0,False,0.0,True,369.0,486.0,2.0,2300
415000.0,4.0,172.0,False,0.0,True,305.0,580.0,4.0,2330
270000.0,4.0,245.0,True,75.0,False,0.0,100.0,2.0,7090
409000.0,4.0,220.0,False,0.0,True,65.0,392.0,3.0,2381
348000.0,3.0,164.0,False,0.0,True,60.0,179.0,2.0,2300
290000.0,3.0,149.0,False,0.0,True,210.0,405.0,2.0,2300
349500.0,4.0,175.0,False,0.0,True,582.0,700.0,2.0,2550
309000.0,2.0,165.0,False,0.0,True,260.0,715.0,4.0,2380
220000.0,3.0,162.0,False,0.0,True,30.0,150.0,2.0,2300
375000.0,3.0,253.0,False,0.0,True,25.0,414.0,2.0,2300
345000.0,3.0,141.0,True,6.0,False,0.0,42.0,2.0,2300
2600.0,5.0,750.0,True,25.0,True,160.0,430.0,2.0,2018
285000.0,4.0,165.0,False,0.0,True,185.0,300.0,2.0,2300
165000.0,2.0,64.0,False,0.0,True,250.0,540.0,4.0,2382
1200.0,3.0,568.0,False,0.0,False,0.0,196.0,2.0,1000
399000.0,2.0,193.0,False,0.0,True,225.0,624.0,4.0,2350
539000.0,6.0,390.0,True,30.0,True,346.0,386.0,2.0,1020
179000.0,3.0,166.0,False,0.0,True,1000.0,1240.0,2.0,7971
265000.0,4.0,160.0,False,0.0,False,0.0,551.0,3.0,2560
598000.0,3.0,295.0,False,0.0,True,642.0,1539.0,2.0,3640
399000.0,5.0,247.0,False,0.0,False,0.0,249.0,3.0,2980
800000.0,5.0,350.0,True,5.0,False,0.0,87.0,2.0,1040
399900.0,2.0,130.0,False,0.0,True,600.0,879.0,4.0,2390
4995.0,4.0,396.0,False,0.0,False,0.0,372.0,3.0,8300
349000.0,3.0,157.0,True,20.0,True,200.0,280.0,2.0,1700
195000.0,2.0,103.0,False,0.0,False,0.0,230.0,2.0,7110
525000.0,4.0,230.0,True,6.0,True,120.0,200.0,2.0,1190
885000.0,10.0,472.0,False,0.0,False,0.0,830.0,4.0,2275
300000.0,3.0,150.0,True,35.0,True,900.0,1300.0,3.0,1460
249999.0,5.0,360.0,True,200.0,True,925.0,1440.0,4.0,7070
2300.0,8.0,11000.0,False,0.0,False,0.0,50000.0,4.0,4317
3200.0,7.0,780.0,True,180.0,False,0.0,5300.0,4.0,1380
795000.0,7.0,250.0,True,15.0,True,400.0,764.0,4.0,1970
900000.0,4.0,194.0,True,15.0,True,300.0,374.0,3.0,1150
650000.0,4.0,286.0,True,30.0,True,1500.0,2470.0,4.0,1470
285000.0,2.0,160.0,True,20.0,True,247.0,247.0,3.0,1490
285000.0,2.0,160.0,True,20.0,True,247.0,247.0,3.0,1470
695000.0,5.0,287.0,True,40.0,True,510.0,661.0,4.0,1780
125000.0,2.0,97.0,True,40.0,False,0.0,88.0,2.0,4000
139999.0,3.0,160.0,True,38.0,True,88.0,210.0,2.0,6567
1200.0,4.0,360.0,True,107.0,False,0.0,1565.0,3.0,1700
980000.0,6.0,360.0,True,50.0,True,350.0,541.0,2.0,1000
335000.0,4.0,119.0,False,0.0,False,0.0,70.0,3.0,9000
299000.0,4.0,220.0,True,60.0,True,600.0,709.0,3.0,6043
175000.0,5.0,149.0,False,0.0,True,116.0,170.0,3.0,4607
290000.0,3.0,180.0,False,0.0,False,0.0,1344.0,4.0,7034
299000.0,5.0,140.0,True,30.0,True,1000.0,1152.0,4.0,6800
440000.0,4.0,130.0,True,150.0,False,0.0,725.0,4.0,4630
725000.0,3.0,180.0,True,30.0,True,660.0,750.0,4.0,1410
270000.0,2.0,150.0,True,58.0,True,550.0,815.0,3.0,6180
890000.0,4.0,350.0,True,9.0,True,58.0,171.0,2.0,1030
80000.0,2.0,47.0,True,12.0,True,300.0,409.0,4.0,1367
259900.0,2.0,130.0,True,22.0,False,0.0,212.0,3.0,4460
180000.0,3.0,165.0,True,10.0,True,220.0,220.0,2.0,1400
895000.0,6.0,260.0,True,40.0,True,742.0,1330.0,4.0,1933
49000.0,2.0,88.0,False,0.0,False,0.0,140.0,4.0,5670
675000.0,15.0,555.0,False,0.0,False,0.0,190.0,2.0,7000
290000.0,3.0,128.0,False,0.0,True,1614.0,1857.0,4.0,3540
249000.0,4.0,115.0,True,10.0,False,0.0,56.0,2.0,2020
359000.0,3.0,130.0,True,20.0,True,60.0,155.0,2.0,2610
159000.0,3.0,143.0,True,25.0,True,120.0,220.0,2.0,7170
695000.0,4.0,210.0,True,20.0,True,86.0,147.0,2.0,1160
899000.0,2.0,280.0,True,40.0,False,0.0,1272.0,4.0,4342
349000.0,4.0,185.0,False,0.0,False,0.0,3527.0,4.0,3600
395000.0,2.0,110.0,False,0.0,False,0.0,120.0,2.0,1400
395000.0,2.0,110.0,False,0.0,False,0.0,120.0,2.0,1400
435000.0,3.0,133.0,False,0.0,False,0.0,150.0,2.0,1180
1390.0,5.0,300.0,True,30.0,True,500.0,590.0,4.0,1180
559000.0,4.0,265.0,True,24.0,True,100.0,194.0,2.0,1090
210000.0,4.0,115.0,True,12.0,False,0.0,70.0,2.0,1400
949000.0,4.0,384.0,True,105.0,True,1064.0,1314.0,4.0,2550
188000.0,3.0,134.0,False,0.0,False,0.0,179.0,3.0,7712
319000.0,4.0,224.0,True,30.0,True,30.0,125.0,2.0,2170
