Unnamed: 0,To rent,To sell,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of the terrace,Garden,Area of the garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building,zipcode,type,price_per_sq_m,region
10278577,True,False,1150.0,3.0,135.0,True,False,False,False,0.0,True,700.0,700.0,700.0,4.0,False,Fraîchementrénové,7912,Maison,1.6428571428571428,Wallonia
10278880,True,False,1450.0,3.0,179.0,True,False,False,False,0.0,False,0.0,1000.0,1000.0,3.0,False,Excellentétat,6717,Maison,1.45,Wallonia
10278967,True,False,2200.0,4.0,165.0,True,False,False,True,5.0,False,0.0,60.0,60.0,2.0,False,Fraîchementrénové,1200,Maison,36.666666666666664,Brussels
10280011,True,False,2190.0,4.0,270.0,True,False,False,True,15.0,True,70.0,140.0,140.0,3.0,False,Excellentétat,1410,Maison,15.642857142857142,Brussels
10280067,True,False,2900.0,5.0,280.0,True,False,False,True,16.0,True,130.0,263.0,263.0,3.0,False,Excellentétat,1950,Villa,11.02661596958175,Brussels
10280377,True,False,600.0,2.0,120.0,True,False,False,False,0.0,False,0.0,250.0,250.0,2.0,False,Excellentétat,6141,Maison,2.4,Wallonia
10280887,True,False,775.0,2.0,68.0,True,False,False,True,22.0,False,0.0,260.0,260.0,4.0,False,Excellentétat,5020,Maison,2.980769230769231,Wallonia
10280900,True,False,1500.0,5.0,257.0,True,False,False,True,12.0,True,800.0,800.0,800.0,4.0,False,Excellentétat,5310,Villa,1.875,Wallonia
10281048,True,False,700.0,2.0,75.0,True,False,False,False,0.0,False,0.0,411.0,411.0,3.0,False,Bon,8610,Maison,1.70316301703163,Brussels
10281388,True,False,1100.0,3.0,176.0,True,False,False,True,48.0,True,972.0,972.0,972.0,4.0,False,Bon,2560,Maison,1.131687242798354,Flanders
10281471,True,False,980.0,2.0,165.0,True,False,False,True,15.0,True,35.0,96.0,96.0,2.0,False,Excellentétat,7500,Maison,10.208333333333334,Wallonia
10281527,True,False,1100.0,4.0,150.0,True,False,False,True,21.0,False,0.0,64.0,64.0,2.0,False,Fraîchementrénové,6720,Immeuble,17.1875,Wallonia
10281553,True,False,1300.0,3.0,110.0,True,False,False,True,25.0,True,200.0,300.0,300.0,3.0,False,Excellentétat,1450,Maison,4.333333333333333,Brussels
10281896,True,False,1100.0,3.0,135.0,True,False,False,False,0.0,False,0.0,370.0,370.0,3.0,False,Excellentétat,3560,Maison,2.972972972972973,Flanders
10282310,True,False,1750.0,2.0,70.0,True,True,False,True,35.0,True,35.0,70.0,70.0,2.0,False,Fraîchementrénové,1000,Maison,25.0,Brussels
10282312,True,False,1200.0,2.0,73.0,True,False,False,True,20.0,True,78.0,124.0,124.0,2.0,False,Bon,1180,Maison,9.67741935483871,Brussels
10282403,True,False,1195.0,3.0,115.0,True,False,False,True,24.0,True,600.0,600.0,600.0,3.0,False,Excellentétat,5001,Maison,1.9916666666666667,Wallonia
10282712,True,False,2800.0,6.0,296.0,True,False,False,True,47.0,False,0.0,1500.0,1500.0,4.0,False,Excellentétat,3090,Villa,1.8666666666666667,Flanders
10283173,True,False,1300.0,3.0,170.0,True,False,False,True,10.0,True,310.0,700.0,700.0,4.0,False,Bon,1731,Immeublemixte,1.8571428571428572,Brussels
10283476,True,False,800.0,3.0,175.0,True,False,False,True,30.0,False,0.0,100.0,100.0,2.0,False,Bon,3840,Maison,8.0,Flanders
10283785,True,False,1390.0,3.0,270.0,True,False,False,True,30.0,True,2100.0,2200.0,2200.0,4.0,False,Excellentétat,5333,Maison,0.6318181818181818,Wallonia
10283959,True,False,2500.0,3.0,275.0,True,False,False,True,25.0,True,60.0,275.0,275.0,2.0,False,Excellentétat,1933,Maisonbel-étage,9.090909090909092,Brussels
10284632,True,False,2500.0,4.0,200.0,True,False,False,True,20.0,True,15.0,1504.0,1504.0,4.0,False,Excellentétat,3080,Maison,1.6622340425531914,Flanders
10285089,True,False,2200.0,4.0,250.0,True,False,False,False,0.0,True,70.0,320.0,320.0,3.0,False,Excellentétat,1410,Maison,6.875,Brussels
10285335,True,False,1000.0,3.0,214.0,True,False,False,True,23.0,True,470.0,813.0,813.0,4.0,False,Bon,3890,Maison,1.2300123001230012,Flanders
10286020,True,False,1400.0,3.0,185.0,False,False,False,False,0.0,True,100.0,180.0,180.0,2.0,False,Bon,5002,Maison,7.777777777777778,Wallonia
10286931,True,False,850.0,2.0,95.0,True,False,False,True,18.0,True,250.0,377.0,377.0,3.0,False,Excellentétat,4651,Bungalow,2.2546419098143238,Wallonia
10288633,True,False,3900.0,6.0,300.0,True,False,False,True,18.0,False,0.0,104.0,104.0,2.0,False,Excellentétat,1040,Maison,37.5,Brussels
10289317,True,False,1350.0,2.0,170.0,True,True,True,False,0.0,True,300.0,417.0,417.0,4.0,False,Bon,9030,Maison,3.237410071942446,Flanders
10289404,True,False,2900.0,5.0,230.0,True,False,False,True,20.0,True,200.0,420.0,420.0,3.0,False,Excellentétat,1200,Bienexceptionnel,6.904761904761905,Brussels
10289980,True,False,2900.0,5.0,275.0,True,False,False,True,16.0,True,50.0,150.0,150.0,2.0,False,Bon,1040,Maison,19.333333333333332,Brussels
10290197,True,False,1650.0,3.0,180.0,True,False,False,True,60.0,True,800.0,1200.0,1200.0,3.0,False,Excellentétat,1440,Maison,1.375,Brussels
10290472,True,False,950.0,4.0,160.0,True,False,False,True,21.0,True,50.0,80.0,80.0,3.0,False,Excellentétat,5170,Maisondecampagne,11.875,Wallonia
10291522,True,False,850.0,2.0,137.0,True,False,False,True,15.0,True,407.0,466.0,466.0,2.0,False,Fraîchementrénové,4540,Maison,1.8240343347639485,Wallonia
10293174,True,False,1100.0,3.0,165.0,True,False,False,False,0.0,True,115.0,245.0,245.0,2.0,False,Bon,8790,Maison,4.489795918367347,Brussels
10294057,True,False,900.0,3.0,180.0,True,False,False,True,20.0,False,0.0,160.0,160.0,3.0,False,Excellentétat,4852,Maison,5.625,Wallonia
10294779,True,False,3350.0,5.0,320.0,True,False,False,True,26.0,True,20.0,160.0,160.0,2.0,False,Bon,1200,Maison,20.9375,Brussels
10294985,True,False,1750.0,4.0,145.0,True,False,False,True,16.0,True,47.0,212.0,212.0,3.0,False,Excellentétat,3080,Maison,8.254716981132075,Flanders
10295199,True,False,3500.0,5.0,580.0,True,True,False,False,0.0,False,0.0,12700.0,12700.0,4.0,False,Fraîchementrénové,1390,Immeublemixte,0.2755905511811024,Brussels
10296033,True,False,2500.0,7.0,230.0,True,False,False,False,0.0,False,0.0,715.0,715.0,4.0,False,Fraîchementrénové,3530,Maisondemaître,3.4965034965034967,Flanders
10296268,True,False,1570.0,3.0,186.0,True,False,False,False,0.0,False,0.0,451.0,451.0,3.0,False,Fraîchementrénové,2550,Maison,3.481152993348115,Flanders
10296351,True,False,2600.0,5.0,300.0,True,False,False,True,30.0,True,70.0,300.0,300.0,3.0,False,Excellentétat,1140,Maison,8.666666666666666,Brussels
10296357,True,False,1100.0,4.0,150.0,True,False,False,False,0.0,False,0.0,1200.0,1200.0,4.0,False,Bon,1701,Maison,0.9166666666666666,Brussels
10296711,True,False,825.0,4.0,186.0,True,False,False,False,0.0,False,0.0,500.0,500.0,2.0,False,Bon,8760,Maison,1.65,Brussels
10297593,True,False,3500.0,5.0,250.0,True,False,False,True,15.0,True,250.0,500.0,500.0,3.0,False,Bon,1150,Maison,7.0,Brussels
10298009,True,False,1300.0,4.0,279.0,True,False,False,True,201.0,True,300.0,782.0,782.0,3.0,False,Bon,4610,Maison,1.6624040920716112,Wallonia
10298039,True,False,1090.0,3.0,180.0,True,False,False,True,30.0,True,100.0,100.0,100.0,3.0,False,Excellentétat,4607,Maison,10.9,Wallonia
10298266,True,False,875.0,3.0,138.0,True,False,False,False,0.0,False,0.0,138.0,138.0,3.0,False,Bon,9800,Maison,6.340579710144928,Flanders
10299728,True,False,3600.0,5.0,420.0,True,False,True,True,60.0,True,1500.0,2000.0,2000.0,4.0,False,Excellentétat,1380,Villa,1.8,Brussels
10299746,True,False,1500.0,1.0,60.0,True,True,False,True,1.0,True,1.0,400.0,400.0,2.0,False,Fraîchementrénové,8730,Maisondecampagne,3.75,Brussels
10299829,True,False,800.0,3.0,102.0,True,False,False,False,0.0,True,130.0,255.0,255.0,3.0,False,Bon,8750,Maison,3.1372549019607843,Brussels
10300094,True,False,3250.0,4.0,175.0,True,False,False,True,15.0,True,75.0,175.0,175.0,3.0,False,Fraîchementrénové,1050,Maison,18.571428571428573,Brussels
10300673,True,False,1000.0,2.0,158.0,True,False,False,False,0.0,False,0.0,800.0,800.0,4.0,False,Bon,2920,Villa,1.25,Flanders
10300674,True,False,1450.0,3.0,100.0,True,False,False,True,22.0,True,800.0,1000.0,1000.0,3.0,False,Excellentétat,1640,Maison,1.45,Brussels
10301329,True,False,970.0,2.0,90.0,True,False,False,True,25.0,True,155.0,300.0,300.0,3.0,False,Fraîchementrénové,4020,Maison,3.2333333333333334,Wallonia
10301609,True,False,1650.0,3.0,120.0,True,False,False,True,10.0,True,100.0,100.0,100.0,3.0,False,Excellentétat,1970,Maison,16.5,Brussels
10301664,True,False,1200.0,3.0,140.0,True,False,False,True,12.0,True,300.0,641.0,641.0,4.0,False,Excellentétat,3890,Maison,1.8720748829953198,Flanders
10301675,True,False,1900.0,3.0,190.0,True,False,False,True,15.0,True,300.0,300.0,300.0,2.0,False,Excellentétat,1332,Maison,6.333333333333333,Brussels
10301740,True,False,2900.0,3.0,227.0,True,False,False,False,0.0,False,0.0,136.0,136.0,2.0,False,Bon,2500,Immeublemixte,21.323529411764707,Flanders
10301754,True,False,600.0,2.0,200.0,True,True,False,True,60.0,True,800.0,1000.0,1000.0,4.0,False,Excellentétat,5352,Maison,0.6,Wallonia
10301874,True,False,995.0,4.0,160.0,True,False,False,False,0.0,True,600.0,800.0,800.0,2.0,False,Fraîchementrénové,7070,Maison,1.24375,Wallonia
10301925,True,False,1900.0,3.0,160.0,True,False,False,True,30.0,True,620.0,800.0,800.0,4.0,False,Excellentétat,1780,Villa,2.375,Brussels
10301937,True,False,685.0,2.0,123.0,True,False,False,False,0.0,True,164.0,273.0,273.0,2.0,False,Bon,7160,Maison,2.509157509157509,Wallonia
10302004,True,False,695.0,1.0,485.0,True,True,False,True,30.0,True,100.0,250.0,250.0,2.0,False,Excellentétat,2140,Maisondemaître,2.78,Flanders
10302269,True,False,2500.0,4.0,200.0,True,False,True,True,20.0,True,800.0,800.0,800.0,4.0,False,Bon,1410,Villa,3.125,Brussels
10302374,True,False,1500.0,2.0,152.0,True,False,False,False,0.0,False,0.0,1200.0,1200.0,4.0,False,Bon,3200,Maison,1.25,Flanders
10302670,True,False,960.0,3.0,225.0,True,False,False,True,20.0,True,120.0,275.0,275.0,2.0,False,Excellentétat,8510,Maison,3.4909090909090907,Brussels
10303289,True,False,750.0,2.0,58.0,True,False,False,True,32.0,True,10.0,100.0,100.0,4.0,False,Bon,5580,Maison,7.5,Wallonia
10303290,True,False,890.0,3.0,110.0,True,False,False,True,10.0,True,50.0,100.0,100.0,2.0,False,Excellentétat,6900,Maison,8.9,Wallonia
10303469,True,False,1100.0,5.0,170.0,True,False,False,True,16.0,False,0.0,100.0,100.0,3.0,False,Excellentétat,6220,Maison,11.0,Wallonia
10303932,True,False,1400.0,3.0,120.0,True,False,False,True,10.0,True,100.0,190.0,190.0,3.0,False,Excellentétat,1970,Maison,7.368421052631579,Brussels
10304717,True,False,1300.0,2.0,164.0,True,False,False,False,0.0,False,0.0,1196.0,1196.0,4.0,False,Bon,2970,Villa,1.0869565217391304,Flanders
10304893,True,False,800.0,3.0,177.0,True,False,False,True,10.0,True,167.0,336.0,336.0,3.0,False,Fraîchementrénové,6810,Maison,2.380952380952381,Wallonia
10305283,True,False,1150.0,2.0,123.0,True,False,False,True,50.0,True,250.0,300.0,300.0,3.0,False,Excellentétat,4121,Maison,3.8333333333333335,Wallonia
10305558,True,False,1190.0,4.0,290.0,True,False,False,True,38.0,True,100.0,138.0,138.0,2.0,False,Excellentétat,7970,Maison,8.623188405797102,Wallonia
10305640,True,False,875.0,2.0,192.0,True,False,True,True,25.0,True,200.0,225.0,225.0,3.0,False,Bon,4450,Maison,3.888888888888889,Wallonia
10305722,True,False,950.0,4.0,150.0,True,False,False,True,20.0,True,150.0,200.0,200.0,3.0,False,Fraîchementrénové,4630,Maison,4.75,Wallonia
10305955,True,False,2350.0,3.0,180.0,True,False,False,True,7.0,False,0.0,50.0,50.0,2.0,False,Bon,1050,Maison,47.0,Brussels
10304690,True,False,650.0,2.0,95.0,True,False,True,True,15.0,False,0.0,50.0,50.0,2.0,False,Excellentétat,9506,Maison,13.0,Flanders
9758420,True,False,1090.0,4.0,175.0,True,False,False,True,20.0,True,700.0,850.0,850.0,4.0,False,Excellentétat,9850,Maison,1.2823529411764707,Flanders
9865158,True,False,2350.0,4.0,281.0,True,False,False,True,45.0,False,0.0,1500.0,1500.0,4.0,False,Excellentétat,2610,Maison,1.5666666666666667,Flanders
9949144,True,False,1595.0,2.0,174.0,True,False,False,True,19.0,False,0.0,90.0,90.0,2.0,False,Excellentétat,2100,Maison,17.72222222222222,Flanders
9972961,True,False,2700.0,4.0,200.0,True,False,False,True,30.0,True,800.0,1000.0,1000.0,4.0,False,Excellentétat,3080,Villa,2.7,Flanders
9979935,True,False,7000.0,12.0,668.0,True,False,True,True,75.0,True,2500.0,2500.0,2500.0,4.0,False,Excellentétat,1640,Maison,2.8,Brussels
9985528,True,False,2650.0,4.0,210.0,True,False,False,True,25.0,True,1600.0,1700.0,1700.0,4.0,False,Excellentétat,3080,Villa,1.5588235294117647,Flanders
9989216,True,False,4200.0,6.0,350.0,True,False,False,True,50.0,True,1200.0,1200.0,1200.0,4.0,False,Bon,1410,Villa,3.5,Brussels
10067128,True,False,3500.0,2.0,245.0,True,True,False,True,8.0,False,0.0,84.0,84.0,2.0,False,Excellentétat,1000,Maison,41.666666666666664,Brussels
10071935,True,False,4000.0,4.0,434.0,True,False,False,True,10.0,False,0.0,155.0,155.0,2.0,False,Excellentétat,1050,Bienexceptionnel,25.806451612903224,Brussels
10084037,True,False,2700.0,5.0,290.0,True,False,False,True,40.0,True,600.0,1800.0,1800.0,4.0,False,Bon,1410,Villa,1.5,Brussels
10086109,True,False,2300.0,4.0,209.0,True,False,False,True,60.0,True,700.0,700.0,700.0,4.0,False,Bon,1410,Maison,3.2857142857142856,Brussels
10105080,True,False,1600.0,3.0,206.0,True,False,False,False,0.0,False,0.0,42.0,42.0,2.0,False,Excellentétat,2800,Maison,38.095238095238095,Flanders
10109628,True,False,400.0,4.0,224.0,True,False,False,False,0.0,False,0.0,223.0,223.0,2.0,False,Bon,6230,Immeuble,1.7937219730941705,Wallonia
10122104,True,False,2250.0,4.0,235.0,True,False,False,True,15.0,True,120.0,250.0,250.0,2.0,False,Bon,2640,Maison,9.0,Flanders
10128398,True,False,3850.0,5.0,365.0,True,False,False,True,25.0,True,900.0,1231.0,1231.0,4.0,False,Excellentétat,1332,Villa,3.1275385865150285,Brussels
10130450,True,False,1775.0,1.0,85.0,True,False,False,True,35.0,False,0.0,117.0,117.0,2.0,False,Fraîchementrénové,1050,Maison,15.17094017094017,Brussels
10139285,True,False,3100.0,4.0,203.0,True,False,True,True,25.0,True,400.0,1050.0,1050.0,4.0,False,Excellentétat,1180,Maison,2.9523809523809526,Brussels
10151593,True,False,2450.0,4.0,280.0,True,False,False,True,30.0,True,600.0,850.0,850.0,3.0,False,Bon,1640,Maison,2.8823529411764706,Brussels
10158613,True,False,2200.0,2.0,205.0,True,False,False,True,35.0,True,350.0,999.0,999.0,4.0,False,Bon,1860,Villa,2.2022022022022023,Brussels
10168303,True,False,5500.0,6.0,600.0,True,False,False,False,0.0,False,0.0,2386.0,2386.0,4.0,False,Bon,3080,Maison,2.305113160100587,Flanders
10169310,True,False,3600.0,5.0,258.0,True,False,False,True,10.0,True,515.0,676.0,676.0,4.0,False,Excellentétat,3080,Villa,5.325443786982248,Flanders
10170867,True,False,1700.0,3.0,243.0,True,False,False,False,0.0,False,0.0,363.0,363.0,3.0,False,Excellentétat,2100,Maison,4.683195592286501,Flanders
10185576,True,False,1600.0,4.0,145.0,True,False,False,True,35.0,False,0.0,249.0,249.0,3.0,False,Bon,1490,Maison,6.42570281124498,Brussels
10187691,True,False,1800.0,4.0,158.0,True,False,False,True,15.0,True,200.0,357.0,357.0,4.0,True,Excellentétat,1435,Maison,5.042016806722689,Brussels
10188962,True,False,360.0,2.0,250.0,True,True,False,True,20.0,True,1200.0,1200.0,1200.0,3.0,False,Bon,6210,Bienexceptionnel,0.3,Wallonia
10194684,True,False,795.0,2.0,102.0,True,False,False,False,0.0,True,150.0,150.0,150.0,3.0,False,Bon,6120,Maison,5.3,Wallonia
10206126,True,False,1950.0,3.0,231.0,True,False,False,True,25.0,False,0.0,277.0,277.0,2.0,False,Bon,2650,Maisonbel-étage,7.03971119133574,Flanders
10206481,True,False,3750.0,4.0,283.0,True,False,False,True,35.0,True,900.0,1350.0,1350.0,4.0,False,Excellentétat,1332,Maison,2.7777777777777777,Brussels
10209304,True,False,2950.0,5.0,275.0,True,False,False,True,100.0,True,300.0,764.0,764.0,4.0,False,Excellentétat,3090,Maison,3.8612565445026177,Flanders
10209434,True,False,2600.0,4.0,216.0,True,False,False,True,40.0,True,132.0,409.0,409.0,3.0,False,Bon,1190,Maison,6.356968215158925,Brussels
10212211,True,False,625.0,1.0,60.0,True,False,False,False,0.0,False,0.0,60.0,60.0,1.0,False,Excellentétat,9230,Maison,10.416666666666666,Flanders
10213441,True,False,1200.0,3.0,107.0,True,False,False,False,0.0,True,84.0,157.0,157.0,2.0,False,Bon,2860,Maison,7.643312101910828,Flanders
10215523,True,False,4250.0,5.0,364.0,True,False,False,True,30.0,True,1043.0,5550.0,5550.0,3.0,False,Excellentétat,1653,Bienexceptionnel,0.7657657657657657,Brussels
10215949,True,False,1250.0,2.0,149.0,True,False,False,False,0.0,True,100.0,420.0,420.0,2.0,False,Fraîchementrénové,1380,Maison,2.9761904761904763,Brussels
10220366,True,False,2800.0,4.0,300.0,True,False,False,True,80.0,True,1290.0,1440.0,1440.0,4.0,False,Excellentétat,1560,Villa,1.9444444444444444,Brussels
10220371,True,False,3200.0,5.0,340.0,True,False,False,True,25.0,True,200.0,540.0,540.0,4.0,False,Excellentétat,1970,Villa,5.925925925925926,Brussels
10220620,True,False,2700.0,3.0,285.0,True,False,False,True,25.0,True,70.0,228.0,228.0,2.0,False,Excellentétat,1180,Maison,11.842105263157896,Brussels
10221460,True,False,895.0,3.0,135.0,True,False,False,False,0.0,False,0.0,170.0,170.0,2.0,False,Bon,8000,Maison,5.264705882352941,Brussels
10225763,True,False,750.0,2.0,140.0,True,False,False,False,0.0,False,0.0,89.0,89.0,2.0,False,Excellentétat,4500,Maison,8.426966292134832,Wallonia
10227146,True,False,1000.0,3.0,165.0,True,False,False,False,0.0,True,1227.0,1227.0,1227.0,4.0,False,Bon,2275,Maison,0.8149959250203749,Flanders
10236915,True,False,790.0,3.0,140.0,True,False,False,True,32.0,True,300.0,600.0,600.0,3.0,False,Excellentétat,8540,Maison,1.3166666666666667,Brussels
10237845,True,False,1950.0,3.0,269.0,True,False,False,True,45.0,True,250.0,367.0,367.0,3.0,True,Bon,1410,Maison,5.313351498637602,Brussels
10241618,True,False,4500.0,5.0,500.0,True,False,False,True,120.0,True,150.0,586.0,586.0,2.0,False,Excellentétat,1180,Bienexceptionnel,7.679180887372014,Brussels
10242993,True,False,475.0,2.0,48.0,True,False,False,True,20.0,True,20.0,40.0,40.0,2.0,False,Excellentétat,5575,Maison,11.875,Wallonia
10243863,True,False,1300.0,4.0,180.0,True,False,False,True,40.0,True,1500.0,4200.0,4200.0,2.0,False,Excellentétat,4500,Maison,0.30952380952380953,Wallonia
10244123,True,False,2500.0,5.0,270.0,True,False,False,True,83.0,False,0.0,1041.0,1041.0,4.0,False,Excellentétat,1332,Villa,2.4015369836695486,Brussels
10249382,True,False,1750.0,3.0,290.0,True,False,False,True,30.0,True,1500.0,1300.0,1300.0,3.0,False,Excellentétat,1730,Maison,1.3461538461538463,Brussels
10251761,True,False,900.0,5.0,975.0,True,True,True,True,40.0,True,9000.0,10002.0,10002.0,4.0,True,Excellentétat,1560,Bienexceptionnel,0.08998200359928014,Brussels
10251806,True,False,1300.0,3.0,116.0,True,True,False,True,20.0,True,1.0,390.0,390.0,3.0,False,Fraîchementrénové,9031,Maison,3.3333333333333335,Flanders
10254912,True,False,1380.0,3.0,140.0,True,False,False,False,0.0,True,2102.0,70.0,70.0,2.0,False,Excellentétat,3020,Maison,19.714285714285715,Flanders
10255605,True,False,1750.0,4.0,250.0,True,False,False,True,30.0,True,500.0,1000.0,1000.0,4.0,False,Excellentétat,1301,Villa,1.75,Brussels
10256443,True,False,1375.0,2.0,154.0,True,False,False,True,6.0,True,164.0,341.0,341.0,3.0,False,Bon,2100,Maison,4.032258064516129,Flanders
10257127,True,False,2200.0,3.0,130.0,True,False,False,False,0.0,True,80.0,185.0,185.0,2.0,False,Excellentétat,1200,Maison,11.891891891891891,Brussels
10257898,True,False,3300.0,6.0,300.0,True,False,False,True,12.0,True,100.0,300.0,300.0,3.0,False,Bon,1180,Maison,11.0,Brussels
10258325,True,False,3200.0,4.0,250.0,True,False,False,True,40.0,True,400.0,600.0,600.0,3.0,False,Fraîchementrénové,1950,Maison,5.333333333333333,Brussels
10260080,True,False,1400.0,3.0,170.0,True,False,False,False,0.0,False,0.0,582.0,582.0,3.0,False,Bon,3118,Maison,2.4054982817869415,Flanders
10260674,True,False,1800.0,2.0,154.0,True,False,False,True,15.0,False,0.0,100.0,100.0,2.0,False,Excellentétat,1050,Maison,18.0,Brussels
10260844,True,False,3350.0,4.0,275.0,True,False,False,True,25.0,True,25.0,120.0,120.0,2.0,False,Excellentétat,1050,Maison,27.916666666666668,Brussels
10261789,True,False,1400.0,4.0,240.0,True,False,False,False,0.0,False,0.0,1500.0,1500.0,3.0,False,Bon,2940,Maison,0.9333333333333333,Flanders
10267609,True,False,2500.0,5.0,270.0,True,False,False,True,83.0,False,0.0,1041.0,1041.0,4.0,False,Excellentétat,1310,Villa,2.4015369836695486,Brussels
10269954,True,False,3200.0,6.0,370.0,True,False,False,True,24.0,True,2000.0,2200.0,2200.0,3.0,False,Excellentétat,3080,Maison,1.4545454545454546,Flanders
10271170,True,False,1875.0,3.0,230.0,True,False,False,False,0.0,False,0.0,1540.0,1540.0,4.0,False,Bon,8210,Villa,1.2175324675324675,Brussels
10272691,True,False,2950.0,4.0,234.0,True,False,False,True,18.0,True,600.0,700.0,700.0,4.0,False,Bon,1950,Maison,4.214285714285714,Brussels
